code,index,name,page,year_code,year_foundation,prov,dist,prov_code,dist_code,enc_name,source,,lon,lat,jg_id,pop_1900,pop_year
PRU_OST_NSTR,6102Stl,Stallupoenen,1232,POP-1843,1843,Prussia,Ostpreussen,61,2,STALLUPOENEN,The Jewish pop. numbered 57 in 1843,,54.63333333,22.56666667,-2964260,132,1880
SLS_PLN_CSZY,6230Csz_2,Cieszyn,261,JE-13XX,1300,Galicia,Cieszyn,62,30,CIESZYN,Jews are known from the 14th cent,,49.76666667,18.6,-497660,1313,1890
GLC_NWY_TYLC,6215Tyl,Tylicz,,JF-17LX,1799,Galicia,Nowy Targ,62,15,TYLICZ,Jews settled in the late 18th cent,,49.4,21.01666667,-533780,131,1880
GLC_CSZ_LBCZ,6230Lbc,Lubaczow,750,JM-1498,1498,Galicia,Cieszanow,62,30,LUBACZOW,Jews are mentioned from 1498,,50.16666667,23.13333333,-514150,1304,1880
PRU_PMM_SWNJ,6104Swn,Swinemünde,1272,CM-18XX,1800,Prussia,Pommern,61,4,SWINEMUENDE,A Jewish community developed in the 19th cent,,53.91666667,14.23333333,-531637,130,1887
PRU_SCH_SRDS,6101Nmr,Neumarkt,883,JE-13EX,1300,Prussia,Schlesien,61,1,NEUMARKT,Jews in significant numbers were present by the early 14th.,,51.16666667,16.6,-529632,130,1845
PRU_PSN_SMGL,6105Sch_6,Schmiegel,,,,Prussia,Posen,61,5,,,,52.01666667,16.53333333,-528941,13,1921
GLC_NDW_TTRV,6253Ttr,Tatarow,1298,POP-1921,1921,Galicia,Nisko,62,53,TATAROW,The Jewish pop. in 1921 was 129.,,48.35,24.56666667,-1043681,129,1921
GLC_STR_SMZH,6257Smr,Smorze Miasteczko,1205,POP-1921,1921,Galicia,Stryj,62,57,SMORZE MIASTECZKO,The Jewish pop. was 129 in 1921.,,48.9,23.18333333,-1054449,129,1921
PRU_SCH_ZBKW,6101Frn,Frankenstein,391,JF-13LX,1399,Prussia,Schlesien,61,1,FRANKENSTEIN,Jewish settlement commenced in the late 14th cent,,50.58333333,16.8,-537777,129,1845
PRU_SCH_JWR,6101Jr,Jauer,568,JM-1364,1364,Prussia,Schlesien,61,1,JAUER,The first mention of  Jews and a synagogue is in 1364,,51.05,16.18333333,-505516,128,1884
GLC_SNK_ZRSZ,6240Zrs,Zarszyn,1491,JF-17LX,1799,Galicia,Schlesien,62,40,ZARSZYN,Jewish settlement commenced in the late 18th cent,,49.58333333,22.01666667,-538749,128,1880
PRU_SCH_PKJ,6101Crl,Carlsruhe,233,CE-1842,1842,Prussia,Schlesien,61,1,CARLSRUHE,An organized community of 96 was in existence in 1842,,50.91666667,17.83333333,-522936,128,1861
GLC_SNT_KNYZ,6252Knz,Kniaze,637,POP-1921,1921,Galicia,Sniatyn,62,52,KNIAZE,The Jewish pop. in 1921 was 126.,,48.4,25.45,-1042240,126,1921
GLC_TRN_TRNW,6206Trn,Tarnow,1293,JF-13XX,1300,Galicia,Tarnow,62,6,TARNOW,The first Jewish settlers were apparently among the Germans invited into the country in the 14th ...,,50.01666667,20.98333333,-532666,12586,1900
GLC_BCZ_ZLTY,6265Ptk,Potok Zloty,1017,JM-1635,1635,Galicia,Buczacz,62,65,POTOK ZLOTY,Jews are first mentioned in 1635,,48.91666667,25.35,-1061007,1247,1880
GLC_BRZ_KZLV,6264Kzl,Kozliv,668,CM-17LX,1799,Galicia,Brzezany,62,64,KOZLOW,The Jewish community began to develop in the late 18th cent,,49.55,25.35,-1043268,1247,1880
GLC_BRZ_DYNW,6262Dyn,Dynow,,JE-1552,1552,Galicia,Brzozow,62,62,DYNOW,Jews are first noted in 1552.,,49.81666667,22.23333333,-500386,1241,1880
PRU_OST_GSV,6102Gmb,Gumbinnen,469,JF-1765,1765,Prussia,Ostpreussen,61,2,GUMBINNEN,With Jewish settlement beginning in 1765,,54.6,22.2,-2913313,124,1880
GLC_JWR_NHCH,6225Nhc,Nahaczow,870,POP-1921,1921,Galicia,Jaworow,62,25,NAHACZOW,The Jewish pop. in 1921 was 123.,,50.01666667,23.3,-1047330,123,1921
GLC_DLN_HLYN,6248Hly,Holyn,523,POP-1921,1921,Galicia,Dolina,62,48,HOLYN,The Jewish pop. in 1921,,49.01666667,24.25,-1039281,122,1921
GLC_NSK_BJNW,6233Bjn,Bojanow,165,JF-1860,1860,Galicia,Nisko,62,33,BOIAN,Jews were granted permission to settle in 1860.,,50.4,21.95,-494414,122,1921
GLC_DRH_SKHD,6222Skh,Skhidnitsya,1150,JE-18LX,1899,Galicia,Drohobycz,62,22,SCHODNICA,Jews pioneered the town’s oil industry in the late 19th cent,,49.23333333,23.35,-1054168,122,1880
PRU_WST_SPLN,6103Smp,Sempolno,1160,JF-1644,1644,Prussia,Westpreussen,61,3,SEMPOLNO,Jews first settled in 1644,,53.45,17.53333333,-527514,1218,1853
GLC_ZLC_HLHR,6275Glg,Gologory,439,JM-1470,1470,Galicia,Zloczow,62,75,GOLOGORY,Jews are first mentioned in 1470,,49.75,24.71666667,-1039192,1216,1880
GLC_ZLK_KLYK,6246Kly,Kulykiv,689,JM-1544,1544,Galicia,Zolkiew,62,46,KULIKOW,Jews are first mentioned in 1544,,49.98333333,24.08333333,-1044096,1211,1910
PRU_PMM_ZLCN,6104Flk,Falkenburg,377,JE-1720,1720,Bukovina,Posen,61,4,FALKENBURG,A Jew was present in 1720,,53.53333333,16,-539842,121,1880
GLC_RZS_GLGW,6238Glg,Glogow,,JF-16LX,1699,Galicia,Rzeszow,62,38,GLOGOW,Jews apparently settled in the late 17th cent,,50.15,21.96666667,-501819,1201,1880
BKV_STR_KBSH,6309Kbs,Kabestie,230,POP-1930,1930,Bukovina,Storojinet,63,9,CABESTI,The Jewish pop. in 1930 was 120.,,48.26666667,25.65,-1040516,120,1930
GLC_CSZ_HRYN,6230Hry,Horyniec,530,POP-1921,1921,Galicia,Cieszanow,62,30,HORYNIEC,The Jewish pop. in 1921 was 120.,,50.18333333,23.36666667,-504138,120,1921
GLC_STR_LYSY,6257Lst,Lisiatycze,737,POP-1921,1921,Galicia,Stryj,62,57,LISIATYCZE,The Jewish pop. in 1921 was 119.,,49.33333333,23.95,-1044881,119,1921
GLC_TRK_SNKY,6245Snk,Sianky,1173,POP-1921,1921,Galicia,Turka,62,45,SIANKI,The Jewish pop. in 1921 was 119.,,49.01666667,22.9,-1055845,119,1921
PRU_OST_DBRW,6102Glg,Gilgenburg,431,POP-1880,1880,Prussia,Ostpreussen,61,2,GILGENBURG,The Jewish community numbered 119 Jews in 1880,,53.43333333,20.05,-498918,119,1880
GLC_LSK_CSN,6229Csn,Cisna,262,POP-1939,1939,Galicia,Lisko,62,29,CISNA,Jews numbered 150 in 1939.,,49.21666667,22.33333333,-497723,118,1921
GLC_SNT_STTS,6252Stc,Stecowa,1241,POP-1921,1921,Galicia,Sniatyn,62,52,STECOWA,The Jewish pop. in 1921 was 118.,,48.51666667,25.56666667,-1055319,118,1921
GLC_CHR_KRZS,6204Krz,Krzeszowice,686,CM-18LX,1899,Galicia,Chrzanow,62,4,KRZESZOWICE,The Jewish settlement started growing in the late 19th cent,,50.13333333,19.63333333,-511351,118,1880
GLC_BRS_TSYH,6220Cyg,Cygany,284,POP-1921,1921,Galicia,Borszczow,62,20,CYGANY,The Jewish pop. in 1921 was 111.,,48.86666667,26.1,-1052608,117,1880
BKV_KMP_CMPL,6301Cmp,Campulung Moldovenesc,232,JF-17MX,1750,Bukovina,Kimpolung,63,1,CAMPULUNG MOLDOVENESC,Jews settled in the mid-18th cent,,47.53333333,25.56666667,-1155616,1165,1890
GLC_BBR_ZVNY,6219Dzw,Dzwinogrod,351,POP-1921,1921,Galicia,Bobrka,62,19,DZWINOGROD,The Jewish pop. in 1921 was 116.,,49.73333333,24.25,-1038501,116,1921
PRU_SCH_ZMGR,6101Trc,Trachenberg,1319,CF-17MX,1750,Prussia,Schlesien,61,1,TRACHENBERG,Jews were present in the 16th and 17th cents.,,51.46666667,16.91666667,-539927,116,1880
GLC_RZS_RPCZ,6238Rpc,Ropczyce,1092,JE-15LX,1599,Galicia,Rzeszow,62,38,ROPCZYCE,Jews are recorded from the late 16th cent,,50.05,21.61666667,-525798,1156,1880
BKV_WZN_USTP,6306Gr,Gur Putilei,,POP-1930,1930,Bukovina,Wiznitz,63,6,GUR PUTILEI,,,48.11666667,25.05,-1057268,115,1930
GLC_TRK_TRNW,6245Trn,Tarnawa Nizna,,POP-1921,1921,Galicia,Turka,62,45,TARNAW NIZNA,The Jewish pop. in 1921 was 115.,,49.15,22.78333333,A0048,115,1921
GLC_TRK_TRNW,6245Trn,Tarnawa Nizna,,POP-1921,1921,Galicia,Turka,62,45,TARNAW NIZNA,The Jewish pop. in 1921 was 115.,,49.15,22.78333333,A0048,115,1921
PRU_PMM_GRTZ,6104Grt,Gartz,417,JM-1481,1481,Prussia,Pommern,61,4,GARTZ AN DER ODER,Jews are first mentioned in G. in 1481,,53.2,14.38333333,-1774259,114,1861
GLC_KMN_VZLV,6267Chl,Cholujow,255,JE-17EX,1700,Galicia,Kamionka Strumilowa,62,67,CHOLOJOW,Jewish families were present in the early 18th cent,,50.23333333,24.55,-1057316,1139,1900
PRU_PMM_KMNP,6104Cmm,Cammin,232,JE-1663,1663,Prussia,Pommern,61,4,CAMMIN,Jews were trading in  C. as early as 1663.,,53.96666667,14.78333333,-506688,113,1880
GLC_ZLK_LYBL,6246Lbl,Lubella,751,POP-1921,1921,Galicia,Zolkiew,62,46,LUBELLA,The Jewish pop. in 1921 was 112.,,50.2,23.95,-1045342,112,1921
PRU_SCH_PRSC,6101Prs,Prausnitz,,JE-15EX,1500,Prussia,Schlesien,61,1,Prausnitz,Jews were present in Przasnysz in the 16th Century,,51.36666667,16.96666667,-523828,112,1842
PRU_OST_OLSZ2,6102Hhn,Hohenstein,522,CM-1831,1831,Prussia,Ostpreussen,61,2,HOHENSTEIN,There was a small Jewish settlement of eight in 1831,,53.58333333,20.3,-519862,111,1880
GLC_KLM_YBLN,6254Jbl,Jablonow,,CM-17XX,1700,Galicia,Kolomyja,62,54,JABLONOW (I),The Jewish community dates from the 18th cent,,48.4,24.95,-1059239,1105,1900
GLC_TRK_MLNY,6245Mln,Mielniczne,821,POP-1921,1921,Galicia,Turka,62,45,MIELNICZNE,The Jewish pop. in 1921 was 110.,,49.11666667,23.03333333,A0025,110,1921
PRU_SCH_GR,6101Ghr,Guhrau,469,JE-1350,1350,Prussia,Schlesien,61,1,GUHRAU,A Street of the Jews was in existence in 1350,,51.66666667,16.53333333,-502328,110,1895
GLC_PRZ_PRZM,6234Prz,Przemysl,1032,JE-09XX,0900,Galicia,Przemyslany,62,34,PRZEMYSL,Jewish traders may have been active in P. from the tenth cent,,49.78333333,22.78333333,-524021,10998,1890
GLC_HRD_YSNV,6250Jsn,Jasienow Polny,565,POP-1921,1921,Galicia,Horodenka,62,50,JASIENOW POLNY,The Jewish pop. in 1921 was 109.,,48.63333333,25.51666667,-1059487,109,1921
PRU_OST_ORNT,6102Wrm,Wormditt,,JF-1800,1800,Prussia,Ostpreussen,61,2,WORMDITT,Jews settled in W. c. 1800.,,54.11666667,20.13333333,-520078,109,1905
GLC_BRZ_NRYV,6264Nrj,Narajow,,JE-17LX,1799,Galicia,Brzezany,62,64,NARAJOW,Jews were present in the late 18th cent,,49.53333333,24.76666667,-1047372,1088,1880
GLC_DRH_STBN,6222Stb,Stebnyk,1241,JE-18LX,1899,Galicia,Drohobycz,62,22,STEBNIK,Jews lived there from the late 19th cent,,49.3,23.56666667,-1055217,108,1880
PRU_PSN_RWCZ,6105Rwt,Rawitsch,1062,JF-16EX,1600,Prussia,Posen,61,5,RAWICZ,Two Jewish families settled in the first half of the 17th cent,,51.61666667,16.86666667,-525257,1077,1885
GLC_LNC_ZLYN,6228Zly,Zolynia,1508,JF-17EX,1700,Galicia,Lancut,62,28,ZHOLYNIA,Founded in the 18th cent,,50.16666667,22.31666667,-540028,1071,1880
GLC_JRS_CPLC,6268Cpl,Cieplice,261,POP-1921,1921,Galicia,Jaroslaw,62,68,CIEPLICE,The Jewish pop. in 1921 was 107,,50.25,22.63333333,-497579,107,1921
BKV_STR_CHRS,6309Crs,Cires,262,JE-18LX,1899,Bukovina,Storojinet,63,9,CIRESI,Jews lived here from the late 19th cent,,48.1,25.6,-1036976,106,1930
PRU_WST_SZTM,6103Sth,Stuhm,1256,JE-17XX,1700,Prussia,Westpreussen,61,3,STUHM,A Jewish cemetery in S. indicates the presence of Jews there in the 18th cent,,53.93333333,19.03333333,-532311,106,1895
GLC_NWY_SZCZ,6216Szc,Szczawnica,,CM-1880s,1880s,Galicia,Nowy Targ,62,16,SZCZAWNICA-WYZNA,The Jewish settlement began to grow from the 1880,,49.43333333,20.5,-531857,106,1880
GLC_CSZ_ULZW,6230Ulz,Ulazow,1360,POP-1921,1921,Galicia,Cieszanow,62,30,ULAZOW,The Jewish pop. in 1921 was 180.,,50.26666667,23,-533977,106,1880
GLC_BHR_HRBV,6247Grb,Grabowiec,,JE-15XX,1500,Galicia,Bohorodczany,62,47,GRABOWIEC (I),The small Jewish farming community originated perhaps in the 16th cent,,48.75,24.61666667,-1039563,105,1921
PRU_SCH_SCNW,6101Stn,Steinau an der Oder,1242,POP-1861,1861,Prussia,Schlesien,61,1,STEINAU AN DER ODER,The Jewish community maintained a synagogue from 1861,,51.41666667,16.41666667,-527422,105,1884
PRU_SCH_CHJN,6101Hyn,Haynau,501,CM-18EX,1800,Prussia,Schlesien,61,1,HAYNAU,The modern community was founded in the early 19th cent,,51.26666667,15.93333333,-497008,105,1867
GLC_BBR_KHDR,6219Khd,Khodoriv,254,CM-16XX,1600,Galicia,Bobrka,62,19,CHODOROW,The Jewish community dates from the 17th cent,,49.4,24.31666667,-1041452,1049,1880
PRU_OST_KLPD,6102Mml,Memel,808,JM-1567,1567,Prussia,Ostpreussen,61,2,MEMEL,In 1567 the Jews of M. were expelled,,55.71666667,21.11666667,-2615647,1040,1875
GLC_BRS_LSYC,6220Lsc,Losiacz,748,POP-1921,1921,Galicia,Borszczow,62,20,LOSIACZ,The Jewish pop. in 1921 was 104.,,48.91666667,26.08333333,-1045013,104,1921
GLC_SKL_KMYN,6271Kmn,Kamionka,592,POP-1921,1921,Galicia,Skalat,62,71,KAMIONKA,The J. pop. in 1921 was 103,,49.55,26.01666667,-1040778,103,1921
GLC_TRK_YBLN,6245Jbl_2,Jablonow,,POP-1921,1921,Galicia,Wadowice,62,45,JABLONOW (II),The Jewish pop. in 1921 was 103.,,49.03333333,23.08333333,-1059240,103,1921
PRU_PMM_BN,6104Bn,Binau,150,JE-17EX,1700,Prussia,Pommern,61,4,BINAU,Jews were present by the late 18th cent,,53.1,14.66666667,-492765,103,1871
PRU_SCH_CHRZ,6101Kng,Konigshutte,257,CM-18XX,1800,Prussia,Schlesien,61,1,CHORZOW,"Famous for its great ironworks, the town accommodated a Jewish community in the 19th cent",,50.3,18.96666667,-497098,1020,1880
GLC_DRH_ORV,6222Orw,Orow,944,POP-1921,1921,Galicia,Drohobycz,62,22,OROW,The Jewish pop. in 1921,,49.2,23.53333333,-1049478,101,1921
GLC_LNC_KRYL,6228Kry,Kurylówka,692,POP-1921,1921,Galicia,Lancut,62,28,KURYLOWKA,The Jewish pop. in 1921 was 101,,50.3,22.46666667,-511964,101,1921
GLC_JWR_KRKV,6209Krk,Krakovets,670,CM-16XX,1600,Bukovina,Jaworow,62,9,KRAKOWIEC,The 17th cent,,49.96666667,23.16666667,-1043295,1003,1880
GLC_WLC_SKWN,6218Skw,Skawina,1192,JF-1860,1860,Galicia,Wieliczka,62,18,SKAWINA,Jews did not settle until the residence ban was lifted in 1860,,49.98333333,19.81666667,-528207,100,1890
GLC_LWW_LVV,6231Lww,Lwow,769,JF-09XX,0900,Galicia,Lwow,62,31,LWOW,The first Jews to settle in L. arrived from Byzantium and Khazaria in the tenth cent,,49.83333333,24,-1045268,44000,44000
PRU_PSN_PZNN,6105Psn,Posen,1019,JF-10XX,1000,Prussia,Posen,61,5,POZNAN,Jewish refugees may have arrived from Germany after such upheavals as the Rhineland massacres of ...,,52.41666667,16.96666667,-523642,30000,30000
GLC_KRK_KRKW,6210Crc,Cracow,274,JF-13EX,1300,Galicia,Krakow,62,10,CRACOW,A permanent Jewish settlement is known from the early 14th cent,,50.08333333,19.91666667,-510625,26000,26000
GLC_KLM_KLMY,6254Klm,Kolomyja,648,CM-15XX,1500,Galicia,Kolomyja,62,54,KOLOMYJA,The Jewish community began to develop in the 16th cent,,48.53333333,25.03333333,-1042414,16568,16568
GLC_KRK_KZMR,6210Csn,Causanilnoui,235,CE-1760,1760,Galicia,Krakow,62,10,CAUSANILNOUI,A J. community existed here in 1760,,50.05,19.95,-507367,15276,15276
GLC_ZLK_ZHVK,6246Zlk,Zolkiew,1516,JE-1600,1600,Galicia,Zolkiew,62,46,ZOLKIEW,"Jews, mostly from Lwow, received residence rights in 1600",,50.06666667,23.96666667,-1060777,4000,4000
GLC_SKL_PDVL,6271Pdw,Podwoloczyska,1010,JF-1860,1860s,Galicia,Skalat,62,71,PODWOLOCZYSKA,Jews were among the founders of the town in the 1860,,49.53333333,26.15,-1051014,3779,3779
GLC_STN_YZPL,6258Jzp,Jezupol,575,CM-17MX,1750,Galicia,Stare Miasto,62,58,JEZUPOL,An organized Jewish community dates from the mid- 18th cent,,49.03333333,24.78333333,-1060782,3730,3730
GLC_KMN_KMYN,6267Kmn,Kamionka Strumilowa,593,JM-1456,1456,Galicia,Kamionka Strumilowa,62,67,KAMIONKA STRUMILOWA,Jews are first mentioned in 1456,,50.1,24.35,-1040772,3549,3549
GLC_KMN_KMYN,6267Kmn,Kamionka Strumilowa,593,JM-1456,1456,Galicia,Kamionka Strumilowa,62,67,KAMIONKA STRUMILOWA,Jews are first mentioned in 1456,,50.1,24.35,-1040772,3549,3549
GLC_KMN_KMYN,6267Kmn_2,Kamionka,592,POP-1921,1921,Galicia,Kamionka Strumilowa,62,67,KAMIONKA,The Jewish pop. in 1921 was 103.,,50.1,24.35,-1040772,3549,3549
GLC_KMN_KMYN,6267Kmn_2,Kamionka,592,POP-1921,1921,Galicia,Kamionka Strumilowa,62,67,KAMIONKA,The Jewish pop. in 1921 was 103.,,50.1,24.35,-1040772,3549,3549
PRU_PMM_SZCZ,6104Stt,Stettin,1244,JM-1261,1261,Prussia,Pommern,61,4,STETTIN,Although Jews are first mentioned in 1261,,53.41666667,14.58333333,-531881,3001,3001
GLC_GRL_GRLC,6207Grl,Gorlice,443,CE-18EX,1800,Galicia,Gorlice,62,7,GORLICE,An independent community existed from the early 19th cent,,49.66666667,21.16666667,-502493,3000,3000
GLC_NDW_DLYT,6253Dly,Delyatyn,300,POP-1914,1914,Galicia,Nadworna,62,53,DELATYN,,,48.53333333,24.63333333,-1037591,3000,3000
GLC_SNK_SNK,6240Snk,Sanok,1135,JF-15EX,1500,Galicia,Sanok,62,40,SANOK,Jews settled in the early 16th cent,,49.56666667,22.2,-527272,3000,3000
GLC_SKL_SKLT,6271Skl,Skalat,1190,JM-1613,1613,Galicia,Skalat,62,71,SKALAT,Jews are first mentioned in 1613,,49.43333333,25.98333333,-1054147,3000,3000
GLC_SKL_BLZ,6241Blz,Belz,104,JE-1413,1413,Galicia,Sokal,62,41,BELZ,There 1s a complaint against Jewish tailors in 1413,,50.38333333,24.01666667,-1035317,2872,2872
PRU_SCH_BYTM,6101Bth,Beuthen,134,JF-12XX,1200,Prussia,Schlesien,61,1,BEUTHEN,Jews arrived in the 13th cent,,50.35,18.96666667,-496464,2638,2638
GLC_BBR_BBRK,6219Bbr,Bobrka,158,CF-16LX,1699,Galicia,Bobrka,62,19,BOBRKA,The community probably founded in the late 17th cent,,49.63333333,24.3,-1035787,2500,2500
GLC_JWR_YVRV,6225Jwr,Jaworow,569,JM-15MX,1550,Galicia,Jaworow,62,25,JAWOROW,Jews are mentioned from the mid-16th cent,,49.93333333,23.38333333,-1059578,2400,2400
GLC_ZYD_RZDL,6260Rzd,Rozdil,1100,JE-16EX,1600,Galicia,Zydaczow,62,60,ROZDOL,Jews were present in the early 17th cent,,49.46666667,24.06666667,-1052499,2262,2262
GLC_HRD_OBRT,6250Obr,Obertyn,922,JE-16LX,1699,Galicia,Horodenka,62,50,OBERTYN,The Jewish settlement probably dates from the late 17th cent,,48.7,25.16666667,-1049005,2070,2070
GLC_BCH_BCHN,6219Bch,Bochnia,160,JF-12XX,1200,Galicia,Bochnia,62,19,BOCHNIA,Jews settled in the 13th cent,,49.96666667,20.43333333,-494208,2000,2000
GLC_DBR_DBRM,6205Dbr,Dobromil,317,JE-15LX,1599,Prussia,Dolina,62,5,DOBROMIL,Jews are recorded from the second half of the 16th cent,,49.56666667,22.78333333,-1037886,2000,2000
GLC_KLB_KLBS,6201Klb,Kolbuszowa,,JE-15EX,1500,Galicia,Kolbuszowa,62,1,KOLBUSZOWA,Jews were present from the beginning of the settlement in the early 16th cent,,50.25,21.76666667,-508481,2000,2000
GLC_TLM_TLMC,6259Tlm,Tlumacz,,JE-15LX,1599,Galicia,Tlumacz,62,59,TLUMACZ,Jews are first recorded in the late 16th cent,,48.86666667,25,-1056357,2000,2000
GLC_TLM_TLMC,6259Tlm,Tlumacz,,JE-15LX,1599,Galicia,Tlumacz,62,59,TLUMACZ,Jews are first recorded in the late 16th cent,,48.86666667,25,-1056357,2000,2000
GLC_ZLC_PMRY,6275Pmr,Pomorzany,1014,JM-1605,1605,Galicia,Zloczow,62,75,POMORZANY,Jews are first mentioned in 1605,,49.63333333,24.93333333,-1051256,1910,1910
GLC_KMN_RDKH,6267Rdz,Radziechow,1051,JE-17XX,1700,Galicia,Kamionka Strumilowa,62,67,RADZIECHOW,Jews were present when the town was founded in the 18th cent,,50.28333333,24.65,-1051905,1800,1800
GLC_CZR_BDNV,6304Bdz,Budzanow,218,JM-1628,1628,Czernowitz,Czortkow,63,4,BUDZANOW,The first Jews are mentioned in 1628,,49.16666667,25.71666667,-1036463,1700,1700
GLC_ZLK_VLYK,6246Mst,Mosty Wielkie,848,JE-15MX,1550,Galicia,Zolkiew,62,46,MOSTY WIELKIE,"Jews, mainly from Belz, were present from the mid-16th cent",,50.23333333,24.15,-1057704,1611,1611
GLC_LSK_LTWS,6229Ltw,Lutowiska,768,JF-18EX,1800,Galicia,Lisko,62,29,LUTOWISKA,Jews settled in the early 19th cent,,49.25,22.7,-514791,1570,1570
GLC_BRD_TPRV,6263Tpr,Toporow,1314,JF-1603,1603,Galicia,Brody,62,63,TOPOROW,Jews appeared with the founding of T. in 1603,,50.11666667,24.71666667,-1056467,1400,1400
GLC_RW_MHRV,6236Mgr,Magierow,783,JE-15XX,1500,Galicia,Rawa Ruska,62,36,MAGIEROW,Jews were present from the 16th cent,,50.11666667,23.71666667,-1045468,1322,1322
GLC_MSC_SDVV,6232Sdw,Sadowa Wisznia,1118,JE-15MX,1550,Galicia,Mosciska,62,32,SADOWA WISZNIA,Jews were present from the mid-16th cent,,49.78333333,23.36666667,-1055551,1300,1300
GLC_RHT_BRSH,6256Brs,Bursztyn,223,JF-16EX,1600,Galicia,Pilzno,62,56,BURSZTYN,Jews probably arrived in the early 17th cent,,49.26666667,24.63333333,-1036656,1216,1216
GLC_RHT_BKCH,6256Bkc,Bukaczowce,221,CM-17XX,1700,Galicia,Rohatyn,62,56,BUKACZOWCE,A permanent Jewish community developed during the 18th cent,,49.25,24.5,-1036565,1216,1216
GLC_NSK_RDNK,6233Rdn,Rudnik,1104,CM-16LX,1699,Galicia,Nisko,62,33,RUDNIK,The Jewish community dates from the second half of the 17th cent,,50.43333333,22.25,-526330,1200,1200
PRU_PSN_INWR,6105Inw,Inowroclaw,549,JM-1447,1447,Prussia,Posen,61,5,INOWROCLAW,Jews are first mentioned in 1447,,52.8,18.26666667,-504453,1157,1157
GLC_KLS_VNYL,6249Wjn,Wojnilow,1457,CM-16LX,1699,Galicia,Kalusz,62,49,WOJNILOW,The community dating from the late 17th cent,,49.13333333,24.5,-1058967,1115,1115
GLC_BHR_LYST,6247Lys,Lysiec,777,CM-17XX,1700,Galicia,Bohorodczany,62,47,LYSIEC,The community began to grow in the 18th cent,,48.86666667,24.6,-1044834,1095,1095
GLC_ZLC_OZRN,6275Ozr,Ozerna,573,CM-18LX,1899,Galicia,Zloczow,62,75,JEZIERNA,The permanent Jewish settlement began to develop in the second half of the 19th cent,,49.63333333,25.33333333,-1049724,1095,1095
GLC_DBR_BRCZ,6205Brc,Bircza,151,CM-18XX,1800,Galicia,Dobromil,62,5,BIRCZA,A single Jewish family is mentioned as early as 1577,,49.68333333,22.46666667,-493876,1050,1050
GLC_KRS_KRCZ,6227Krc,Korczyna,658,JF-16EX,1600,Galicia,Krosno,62,27,KORCZYNA,Jews settled in the first half of the 17th cent,,49.71666667,21.81666667,-509777,1026,1026
GLC_KMN_NVYV,6267Wtk,Witkow Nowy,1450,JE-17EX,1700,Galicia,Kamionka Strumilowa,62,67,WITKOW NOWY,Jews lived there from the early 18th cent,,50.31666667,24.48333333,-1048977,1000,1000
GLC_LSK_BLGR,6211Blg,Baligrod,81,JF-17LX,1799,Galicia,Lisko,62,11,BALIGROD,The first Jews arrived from Lesko and Sanok in the late 18th cent,,49.33333333,22.28333333,-492736,988,988
PRU_SCH_RCBR,6101Rtb,Ratibor,1060,JM-1367,1367,Prussia,Schlesien,61,1,RATIBOR,Jews are first mentioned in 1367,,50.08333333,18.2,-524723,948,948
GLC_KSW_PSTY,6251Pst,Pistyn,998,JF-17XX,1700,Galicia,Kosow,62,51,PISTYN,Jews arrived with the founding of the town in the 18th cent,,48.36666667,25.03333333,-1050697,900,900
GLC_JWR_WLKO,6225Wlk,Wielkie Oczy,1443,JF-16LX,1699,Galicia,Jaworow,62,25,WIELKIE OCZY,Jews were apparently among the town’s first settlers in the late 17th cent,,50.01666667,23.15,-535046,898,898
PRU_SCH_LGNC,6101Lgn,Liegnitz,728,JM-1301,1301,Prussia,Schlesien,61,1,LIEGNITZ,Jews are first mentioned in 1301,,51.2,16.2,-512877,877,877
PRU_PSN_RGZN,6105Rgs,Rogasen,1086,JF-13XX,1300,Prussia,Posen,61,5,ROGOZNO,Jewish settlement probably dates from the 14th cent,,52.75,17.01666667,-525659,834,834
GLC_JRS_PRCH,6224Prc,Pruchnik,1030,JE-1563,1563,Galicia,Jaroslaw,62,24,PRUCHNIK,Jews are first recorded in 1563,,49.91666667,22.51666667,-523818,800,800
GLC_TRM_STRS,6273Str,Strusow,1253,JM-1624,1624,Galicia,Trembowla,62,73,STRUSOW,Jews are first mentioned in 1624,,49.33333333,25.61666667,-1055466,735,735
PRU_PSN_PL,6105Sch_2,Schneidemuehl,1149,CE-15XX,1500,Prussia,Posen,61,5,SCHNEIDEMUEHL,A Jewish community existed in the 16th cent,,53.15,16.75,-521870,653,653
GLC_MSC_HSKV,6232Hss,Hussakow,536,JM-16XX,1600,Galicia,Mosciska,62,32,HUSSAKOW,Jews are mentioned in  H. from the 17th cent,,49.71666667,23,-1039939,629,629
PRU_PMM_STRG,6104Str,Stargard,1236,JE-1665,1665,Prussia,Pommern,61,4,STARGARD,Jews were allowed to live and trade in S. after 1665,,53.33333333,15.05,-529996,620,620
PRU_PSN_TRZC,6105Sch_11,Schoenlanke,1150,JF-1730,1730,Prussia,Posen,61,5,SCHOENLANKE,Jews first settled in S. in 1730.,,53.03333333,16.45,-533257,590,590
BDN_GRM_KNST,63NAKns,Konstanz,654,POP-1787,1787,Bukovina,,63,,KONSTADT,The Jewish pop. was 86 in 1787,,47.66666667,9.183333333,-1811125,565,565
