ejl_line,code,name,region,country,presence_type,year_approx,year_code,source,area,index_sht,src,lon,lat
558,GLC_STNL_BHR,BOHORODCZANY,Stanislawow,Poland,jews_present,1675,16LX,Jews appear with the founding of the town at the end of the 17th cent.,Galicia,,GLC_PRU,24.53333333,48.8
561,KV_ZVN_BYRK,BOJARKA,Kiev,Ukraine,POP,1765,1765,Jews numbered 13 in 1765,Russian Empire,1604Br1,SHTETLS,30.66666667,49.33333333
566,GLC_STNL_BLC,BOLECHOW,Stanislawow,Poland,jews_arrived,1612,1612,Jews appeared with the founding of the town in 1612,Galicia,,GLC_PRU,23.86666667,49.06666667
569,BSS_IZM_BLHR,BOLGRAD,Bessarabia,Rumania,jews_present,1869,1869,"In 1869, the Turks ... tried to expel them",Russian Empire,0305Bl1,SHTETLS,28.63333333,45.68333333
570,POL_LDZ_BLM,BOLIMOW,Lodz,Poland,jews_arrived,1750,17MX,In the mid-18th cent. a number of J. innkeepers settled here,Congress Poland,,GLC_PRU,20.16666667,52.08333333
573,KHR_ANN_VRDY,BOLSHAIA VRADIEVKA,Kherson,Ukraine,POP,1939,1939,The J. pop. in 1939 was 481,Russian Empire,4703Vr1,SHTETLS,30.6,47.86666667
574,KHR_KHR_VLYK,BOLSHAYA ALEKSANDROVKA,Kherson,Ukraine,jews_arrived,1850,18MX,Jews settled in the mid-19th cent,Russian Empire,4701Bl1,SHTETLS,33.31666667,47.31666667
575,KV_BRD_VLKY,BOLSHIYE NEZGORTSI,Kiev,Ukraine,POP,1897,1897,The J. pop. was 339 in 1897,Russian Empire,1602Bl3,SHTETLS,28.7,49.88333333
576,TRD_BRD_TKMK,BOLSHOY TOKMAK,Taurida,Ukraine,POP,1897,1897,"Jews numbered 2,421 ... in 1897",Russian Empire,4102Bl1,SHTETLS,35.7,47.25
577,GLC_STNL_BLS,BOLSZOWCE,Stanislawow,Poland,first_mention,1635,1635,Jews are recorded from 1635,Galicia,,GLC_PRU,24.75,49.18333333
586,VLH_DBN_BRML,BOREMEL,Volhinia,Poland,jews_arrived,1782,1782,Jews settled shortly before 1782,Russian Empire,0803Mk1,SHTETLS,25.2,50.46666667
588,MNS_BRS_BRYS,BORISOV,Minsk,Belorussia,jews_arrived,1500,15XX,J. settlement began in the 16th cent.,Russian Empire,2203Br1,SHTETLS,28.48333333,54.23333333
594,KV_KV_BRDY,BORODIANKA,Kiev,Ukraine,jews_arrived,1700,17XX,Jews settled in the 18th cent.,Russian Empire,1601Br1,SHTETLS,29.98333333,50.65
596,PDL_IMP_BRVK,BOROVKA,Podolia,Ukraine,POP,1784,1784,Jews numbered 48 in 1784,Russian Empire,3212Br1,SHTETLS,28.25,48.51666667
598,GLC_KRK_BRW,BOROWA,Cracow,Poland,jews_present,1921,1921,"The Jews numbered 186 (total 1,256) in 1921",Galicia,,GLC_PRU,21.36666667,50.38333333
602,KV_SKV_BRSH,BORSHCHAGOVKA,Kiev,Ukraine,jews_present,1763,1763,Four J. families were present in 1763,Russian Empire,1608Br1,SHTETLS,29.53333333,49.48333333
603,GLC_TRN_BRS,BORSZCZOW,Tarnopol,Poland,jews_arrived,1600,16XX,there is evidence of J. settlement in the 17th cent.,Galicia,,GLC_PRU,26.05,48.8
604,GLC_LWW_BRY,BORYNIA,Lwow,Poland,jews_present,1880,1880,In 1880 there were 86 Jews,Galicia,,GLC_PRU,23,49.06666667
606,PLT_PRS_BRYS2,BORYSOPOL,Poltava,Ukraine,jews_arrived,1600,16XX,Jews settled in the 17th cent.,Russian Empire,3311Br3,SHTETLS,30.95,50.35
608,CHR_BRZ_BRZN,BORZNA,Chernigov,Ukraine,jews_present,1775,17LX,Jews in small numbers were present in the late 18th cent.,Russian Empire,4802Br1,SHTETLS,32.43333333,51.25
627,MNS_RCH_BRHN,BRAGIN,Minsk,Belorussia,first_mention,1650,16MX,Jews are first mentioned in the mid-17th cent.,Russian Empire,2208Br1,SHTETLS,30.26666667,51.78333333
629,PDL_VNN_BRLV,BRAILOW,Podolia,Ukraine,POP,1765,1765,Jews numbered 638 in 1765,Russian Empire,3204Br1,SHTETLS,28.16666667,49.1
635,LMZ_OST_BRNS,BRANSZCZYK,Lomza,Poland,POP,1921,1921,The J. pop. in 1921 was 140 (total 731),Russian Empire,5405Br1,SHTETLS,21.6,52.63333333
636,KVN_NVL_BRSL,BRASLAW,Kovno,Poland,jews_present,1550,15MX,A few J. families were present in the mid-16th cent.,Russian Empire,1703Br1,SHTETLS,27.05,55.63333333
639,KHR_ALK_BRTL,BRATOLIUBOVKA,Kherson,Ukraine,community_present,1815,18EX,one of the community's two synagogues built in the early 19th cent.,Russian Empire,4702Br1,SHTETLS,32.96666667,48.21666667
640,KHR_ELZ_BRTS,BRATSKOYE,Kherson,Ukraine,POP,1897,1897,"Jews numbered 241 (total 1,403) in 1897",Russian Empire,4704Br1,SHTETLS,31.58333333,47.86666667
641,PDL_BRT_BRTS,BRATSLAW,Podolia,Ukraine,jews_arrived,1615,16EX,the town was abandoned by the Jews until the early 17th cent.,Russian Empire,3203Br1,SHTETLS,28.95,48.83333333
644,PRU_OST_BRU,BRAUNSBERG,East Prussia,Germany,first_mention,1744,1744,The first evidence of Jews dates from 1744.,Ostpreu��,,GLC_PRU,19.83333333,54.38333333
657,GRD_BRS_BRST,BREST-LITOVSK,Grodno,Poland,jews_arrived,1350,13MX,Jews probably began to settle in the mid-14th cent.,Russian Empire,1102Br1,SHTETLS,23.7,52.1
666,EKT_SLV_BRYN,BRIANKA,Yekaterinoslav,Ukraine,POP,1939,1939,The J. pop. in 1939 was 545,Russian Empire,1308Br1,SHTETLS,38.66666667,48.5
667,ORL_BRN_BRYN,BRIANSK,Orel,Russia,jews_present,1400,14XX,Jews lived in B. in the 15th cent.,Russian Empire,2903Br1,SHTETLS,34.35,53.25
668,BSS_KHT_BRCN,BRICENA,Bessarabia,Rumania,jews_arrived,1760,1760,Jews first settled in 1760.,Russian Empire,0308Br2,SHTETLS,27.08333333,48.36666667
669,BSS_SRK_BRCV,BRICEVA,Bessarabia,Rumania,jews_arrived,1836,1836,first to settle in this J. colony in 1836 (or 1838),Russian Empire,0307Br1,SHTETLS,27.65,48.11666667
677,POL_PMR_BRD,BRODNICA,Pomerania,Poland,jews_arrived,1772,1772,Jews arrived after the First Partition of Poland in 1772,Congress Poland,,GLC_PRU,19.4,53.25
678,GLC_TRN_BRD,BRODY,Tarnopol,Poland,jews_arrived,1575,15LX,Jews settled when B. was founded in the late 16th cent.,Galicia,,GLC_PRU,25.15,50.08333333
679,LMZ_OST_BRK,BROK,Lomza,Poland,jews_arrived,1600,16XX,Jews from Plock first settled in the 17th cent.,Russian Empire,5405Br2,SHTETLS,21.85,52.7
680,GLC_STNL_BRS,BROSZNIOW,Stanislawow,Poland,POP,1921,1921,"with 226 Jews (total pop. 1,631) in 1921",Galicia,,GLC_PRU,24.18333333,49
682,CHR_OST_BRVR,BROVARY,Chernigov,Ukraine,POP,1897,1897,"In 1897, the J. pop. was 888 (total 3,817)",Russian Empire,4812Br1,SHTETLS,30.76666667,50.5
687,KVN_PNV_BRNV,BRUNAVA,Kovno,Latvia,community_founded,1850,18MX,A small community was founded in the 1860s,Russian Empire,1704Br2,SHTETLS,24.4,56.36666667
688,KV_RDM_BRSL,BRUSILOV,Kiev,Ukraine,first_mention,1622,1622,Jews are first mentioned in 1622,Russian Empire,1607Br1,SHTETLS,29.53333333,50.28333333
691,POL_WRS_BRZ,BRZESC KUJAWSKI,Warsaw,Poland,community_present,1515,15EX,Dating from the early 16th cent.,Congress Poland,,GLC_PRU,18.9,52.6
693,POL_KLC_BRZ,BRZESKO NOWE,Kielce,Poland,jews_arrived,1875,18LX,Jews were allowed to settle in the late 19th cent.,Congress Poland,,GLC_PRU,20.38333333,50.13333333
694,GLC_TRN_BRZ,BRZEZANY,Tarnopol,Poland,jews_arrived,1530,1530,Jews may have been among the first settlers... when it was founded in 1530,Galicia,,GLC_PRU,24.93333333,49.45
695,GLC_KRK_BRZ,BRZOSTEK,Cracow,Poland,jews_arrived,1775,17LX,Jews first settled in the late 18th cent.,Galicia,,GLC_PRU,21.41666667,49.88333333
696,GRD_GRD_VYLK,BRZOSTOWICA WIELKA,Grodno,Poland,jews_present,1875,18LX,"About 1,100 Jews were present during the second half of the 19th cent.",Russian Empire,1101Vl1,SHTETLS,24.01666667,53.2
697,GLC_LWW_BRZ,BRZOZDOWCE,Lwow,Poland,community_present,1675,16LX,The community apparently dates from the late 17th cent.,Galicia,,GLC_PRU,24.15,49.45
699,POL_PMR_BUB,BUBLITZ,Pomerania,Germany,first_mention,1728,1728,The first J. family is mentioned in 1728,Congress Poland,,GLC_PRU,16.6,53.95
706,GLC_TRN_BUC,BUCZACZ,Tarnopol,Poland,first_mention,1500,1500,A J. presence is noted from 1500,Galicia,,GLC_PRU,25.4,49.08333333
709,MGL_RGC_BDKS,BUDA-KOSHELEVO,Mogilev,Belorussia,jews_present,1875,18LX,settlement developed after the Gomel-Minsk railway line was completed in the late 19th cent.,Russian Empire,2308Bd1,SHTETLS,30.56666667,52.71666667
715,GLC_TRN_BUD,BUDZANOW,Tarnopol,Poland,first_mention,1628,1628,The first Jews are mentioned in 1628,Galicia,,GLC_PRU,25.71666667,49.16666667
716,WGLC_LBL_BUD,BUDZISKA,Lublin,Poland,POP,1921,1921,The J. pop. was 119 in 1921,West Galicia,,GLC_PRU,22.21666667,51.66666667
726,POL_PMR_BUT,BUETOW,Pomerania,Germany,jews_arrived,1720,1720,Jews began to settle in B. after 1720,Congress Poland,,GLC_PRU,17.5,54.16666667
734,PRU_PZN_BUK,BUK,Poznan,Poland,community_present,1793,1793,A J. settlement existed at the beginning of Prussian rule in 1793,Posen,,GLC_PRU,16.53333333,52.35
735,GLC_STNL_BUK,BUKACZOWCE,Stanislawow,Poland,community_present,1700,17XX,A permanent J. community developed during the 18th cent.,Galicia,,GLC_PRU,24.5,49.25
736,MNS_MZY_BKCH,BUKCHA,Minsk,Belorussia,POP,1897,1897,The J. pop. was 123 (total 635) in 1897,Russian Empire,2205Bk1,SHTETLS,27.66666667,51.76666667
737,KV_UMN_BKY,BUKI,Kiev,Ukraine,POP,1847,1847,"Jews numbered 1,182 in 1847",Russian Empire,1610Bk1,SHTETLS,30.41666667,49.08333333
738,GLC_LWW_BUK,BUKOWSKO,Lwow,Poland,jews_arrived,1700,17XX,Jews settled in the 18th cent.,Galicia,,GLC_PRU,22.06666667,49.48333333
753,GLC_TRN_BUR,BURKANOW,Tarnopol,Poland,POP,1921,1921,The J. pop. in 1921 was 110,Galicia,,GLC_PRU,25.38333333,49.28333333
754,GLC_STNL_BUR,BURSZTYN,Stanislawow,Poland,jews_arrived,1615,16EX,Jews probably arrived in the early 17th cent.,Galicia,,GLC_PRU,24.63333333,49.26666667
756,GLC_TRN_BUS,BUSK,Tarnopol,Poland,first_mention,1454,1454,Jews are already mentioned in 1454,Galicia,,GLC_PRU,24.63333333,49.96666667
757,WGLC_KLC_BUS,BUSKO,Kielce,Poland,jews_arrived,1875,18LX,Jews settled in the late 19th cent.,West Galicia,,GLC_PRU,20.71666667,50.46666667
762,GLC_LWW_BUT,BUTLA,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 182.,Galicia,,GLC_PRU,22.96666667,48.96666667
763,VLN_TRK_BTRM,BUTRIMONYS,Vilnius,Lithuania,POP,1897,1897,"had a J. pop. of 1,919 ... in 1897",Russian Empire,0407Bt1,SHTETLS,24.25,54.5
770,POL_LDZ_BUZ,BUZHENIN,Lodz,Poland,jews_arrived,1793,1793,Jews first settled here in 1793,Congress Poland,,GLC_PRU,18.83333333,51.46666667
772,KHR_TRS_BZYN,BUZINOVO,Kherson,Ukraine,POP,1897,1897,The J. pop. was 235 ... in 1897,Russian Empire,4706Bz1,SHTETLS,30.48333333,46.98333333
773,WGLC_LBL_BYC,BYCHAWA,Lublin,Poland,jews_present,1650,16MX,Jews were present in the mid-17th cent.,West Galicia,,GLC_PRU,22.53333333,51.01666667
774,PRU_PZN_BYD,BYDGOSZCZ,Poznan,Poland,jews_arrived,1346,1346,Jews were invited to settle by King Casimir the Great in 1346,Posen,,GLC_PRU,18,53.15
775,MGL_STR_BYKH,BYKHOV,Mogilev,Belorussia,community_present,1615,16EX,An organized J. community was already in existence in the early 17th cent.,Russian Empire,2302St2,SHTETLS,30.25,53.51666667
776,KV_KV_BYSH,BYSHEV,Kiev,Ukraine,POP,1765,1765,The J. pop. was 142 in 1765,Russian Empire,1601By1,SHTETLS,29.88333333,50.26666667
778,VLN_VLN_BYST,BYSTRZYCA,Vilnius,Poland,jews_arrived,1875,18LX,A few J. farmers settled in the late 19th cent.,Russian Empire,0401By1,SHTETLS,25.88333333,54.8
781,POL_LDZ_BZH,BZHEZINY,Lodz,Poland,jews_present,1615,16EX,Jews lived here in the early 17th cent.,Congress Poland,,GLC_PRU,19.75,51.8
790,POL_PMR_CMM,CAMMIN,Pomerania,Germany,jews_present,1663,1663,Jews were trading in C. as early as 1663,Congress Poland,,GLC_PRU,14.78333333,53.96666667
797,BSS_SRK_CPRS,CAPRESTI,Bessarabia,Rumania,community_founded,1853,1853,Jews founded C. in 1853,Russian Empire,0307Kp1,SHTETLS,28.46666667,47.75
811,BSS_BND_CSN,CAUSANII-NOUI,Bessarabia,Rumania,community_present,1760,1760,A J. community existed here in 1760,Russian Empire,0303Nv1,SHTETLS,29.41666667,46.65
813,WGLC_WRS_CCH,CECHOWKA,Warsaw,Poland,POP,1921,1921,The J. pop. in 1921 was 143,West Galicia,,GLC_PRU,21.26666667,52.23333333
817,VLN_SVN_CKN,CEJKINIE,Vilnius,Poland,jews_arrived,1915,19EX,A few J. families settled in the early 20th cent.,Russian Empire,0406Ts1,SHTETLS,26.26666667,55.26666667
818,KVN_KVN_CKSK,CEKISKE,Kovno,Lithuania,jews_arrived,1775,17LX,Jews first settled at the end of the 18th cent.,Russian Empire,1701Ck1,SHTETLS,23.51666667,55.16666667
822,BSS_KHT_CPLT,CEPELEUTI,Bessarabia,Rumania,POP,1930,1930,The J. pop. in 1930 was 200,Russian Empire,0308Cp1,SHTETLS,27.3,48.3
828,POL_WRS_CRW,CERWINSK,Warsaw,Poland,jews_arrived,1775,17LX,J. settlement was banned ... until Prussian rule in the late 18th cent.,Congress Poland,,GLC_PRU,20.3,52.4
829,LVL_VND_CSS,CESIS,Livonia,Latvia,jews_arrived,1870,1870,The first J. settlers in the 1860s and 1870s,Russian Empire,2103Vn1,SHTETLS,25.25,57.3
835,BSS_AKK_BLHR,CETATEA-ALBA,Bessarabia,Rumania,community_present,1400,14XX,A J. community existed from the 15th cent.,Russian Empire,0302Ak1,SHTETLS,30.35,46.2
836,GLC_LWW_CWK,CEWKOW,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 150,Galicia,,GLC_PRU,22.86666667,50.25
843,WGLC_KLC_CHR,CHARSZNICA,Kielce,Poland,jews_arrived,1880,1880,Jews settled during the construction of the local railroad station in the 1880s,West Galicia,,GLC_PRU,19.93333333,50.41666667
844,VTB_LPL_CHSH,CHASHNIKI,Vitebsk,Belorussia,jews_arrived,1600,16XX,Jews settled in the 17th cent.,Russian Empire,0506Cs1,SHTETLS,29.15,54.86666667
847,MGL_CHS_CHVS,CHAUSY,Mogilev,Belorussia,jews_present,1654,1654,Jews were already present at the time of the Russo-Polish war of 1654,Russian Empire,2310Cs1,SHTETLS,30.98333333,53.81666667
849,PDL_OLG_CHCH,CHECHELNIK,Podolia,Ukraine,POP,1765,1765,In 1765 the J. pop. was 485,Russian Empire,3209Cc1,SHTETLS,29.36666667,48.21666667
850,MGL_RGC_CHCH,CHECHERSK,Mogilev,Belorussia,POP,1766,1766,The J. pop. was 301 in 1766,Russian Empire,2308Cc1,SHTETLS,30.91666667,52.91666667
851,WGLC_LBL_CHL,CHELM,Lublin,Poland,community_present,1500,15XX,one of the largest and most important communities in Poland by the 16th cent.,West Galicia,,GLC_PRU,23.5,51.13333333
852,POL_PMR_CHL,CHELMNO,Pomerania,Poland,jews_arrived,1772,1772,J. settlement began after the annexation to Prussia in 1772,Congress Poland,,GLC_PRU,18.43333333,53.35
855,PDL_KMN_CHMR,CHEMEROVTSY,Podolia,Ukraine,first_mention,1578,1578,Jews are first mentioned in 1578.,Russian Empire,3201Cm1,SHTETLS,26.36666667,49
857,WGLC_KLC_CHN,CHENCINI,Kielce,Poland,jews_arrived,1550,15MX,Jews settled in the mid-16th cent.,West Galicia,,GLC_PRU,20.45,50.73333333
859,MGL_SNN_CHRY,CHEREYA,Mogilev,Belorussia,jews_arrived,1675,16LX,Jews settled in the late 17th cent.,Russian Empire,2309Cr1,SHTETLS,29.28333333,54.61666667
860,MGL_CHR_CHRY,CHERIKOV,Mogilev,Belorussia,jews_arrived,1615,16EX,Jews settled in the early 17th cent.,Russian Empire,2311Cr1,SHTETLS,31.38333333,53.56666667
861,KV_CHR_CHRK,CHERKASY,Kiev,Ukraine,jews_arrived,1500,15XX,J. settlement commenced in the 16th cent.,Russian Empire,1611Cr1,SHTETLS,32.06666667,49.43333333
864,PDL_IMP_CHRN,CHERNEVTSY,Podolia,Ukraine,POP,1784,1784,Jews numbered 53 in 1784,Russian Empire,3212Cr1,SHTETLS,28.11666667,48.53333333
865,VLH_ZHT_CHRN,CHERNIAKHOV,Volhinia,Ukraine,first_mention,1629,1629,Jews are first mentioned in 1629.,Russian Empire,0801Cr1,SHTETLS,28.66666667,50.45
866,CHR_CHR_CHRN,CHERNIGOV,Chernigov,Ukraine,jews_present,1200,12XX,Jews were present in the 13th cent.,Russian Empire,4801Cr1,SHTETLS,31.3,51.5
867,KV_RDM_CHRN,CHERNOBYL,Kiev,Ukraine,community_present,1675,16LX,An organized J. community ... existed in the late 17th cent.,Russian Empire,1607Cr1,SHTETLS,30.23333333,51.26666667
870,PDL_PRS_CHRN,CHERNYI OSTROV,Podolia,Ukraine,jews_arrived,1715,17EX,Jews settled in the early 18th cent.,Russian Empire,3210Cr1,SHTETLS,26.75,49.5
871,MNS_IGM_CHRV,CHERVEN,Minsk,Belorussia,jews_arrived,1775,17LX,J. settlement probably commenced in the late 18th cent.,Russian Empire,2204Ig1,SHTETLS,28.43333333,53.7
872,VLH_ZHT_CHRV2,CHERVONNOYE,Volhinia,Ukraine,jews_present,1700,17XX,Jews were probably present by the 18th cent.,Russian Empire,0801Cr2,SHTETLS,28.86666667,49.96666667
874,KV_CHG_CHYH,CHIGIRIN,Kiev,Ukraine,jews_arrived,1615,16EX,J. settlement apparently commenced in the first half of the 17th cent.,Russian Empire,1612Cg1,SHTETLS,32.66666667,49.06666667
876,BSS_KSH_CHSN,CHISINAU,Bessarabia,Rumania,community_present,1773,1773,A J. community of 144 families existed here in 1773.,Russian Empire,0301Ks1,SHTETLS,28.85,47
878,DNV_UST_TRZ,CHISTIAKOVO,Don,Ukraine,POP,1939,1939,The J. pop. in 1939 was 341,Russian Empire,1208Cs1,SHTETLS,38.58333333,48.03333333
881,GLC_STNL_CHL,CHLEWCZANY,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 125.,Galicia,,GLC_PRU,,
883,WGLC_KLC_CHM,CHMIELNIK,Kielce,Poland,jews_present,1200,12XX,Jews were present in the 13th cent.,West Galicia,,GLC_PRU,20.75,50.63333333
885,GLC_STNL_CHC,CHOCIMIERZ,Stanislawow,Poland,POP,1921,1921,The J. pop. in 1921 was 160.,Galicia,,GLC_PRU,25.1,48.75
886,POL_WRS_CHD,CHODECZ,Warsaw,Poland,jews_arrived,1815,18EX,Jews probably settled in the first half of 19th cent.,Congress Poland,,GLC_PRU,19.03333333,52.4
887,WGLC_LBL_CHD,CHODEL,Lublin,Poland,jews_arrived,1850,18MX,Jews first settled in the mid-19th cent.,West Galicia,,GLC_PRU,22.13333333,51.11666667
888,GLC_LWW_CHD,CHODOROW,Lwow,Poland,community_founded,1642,1642,wooden synagogue built in 1642,Galicia,,GLC_PRU,24.31666667,49.4
889,PRU_PZN_CHD,CHODZIEZ,Poznan,Poland,community_present,1500,15XX,A J. community was present in the 16th cent.,Posen,,GLC_PRU,16.91666667,52.98333333
890,POL_PMR_CHJ,CHOJNICE,Pomerania,Poland,community_founded,1809,1809,A small wooden synagogue was built in 1809,Congress Poland,,GLC_PRU,17.56666667,53.7
891,GLC_TRN_CHL,CHOLOJOW,Tarnopol,Poland,jews_present,1715,17EX,J. families were present in the early 18th cent.,Galicia,,GLC_PRU,24.55,50.23333333
896,KV_RDM_CHPV,CHOPOVICHI,Kiev,Ukraine,POP,1897,1897,The J. pop. was 919 in 1897,Russian Empire,1607Cp1,SHTETLS,28.95,50.83333333
897,GLC_TRN_CHR,CHOROSTKOW,Tarnopol,Poland,community_founded,1775,17LX,maintained an organized community from the end of the cent.,Galicia,,GLC_PRU,25.91666667,49.23333333
898,GRD_BLS_CHRS,CHOROSZCZ,Grodno,Poland,jews_arrived,1550,15MX,"The first Jews were merchants, settling in the mid-16th cent.",Russian Empire,1103Kr1,SHTETLS,22.98333333,53.15
899,POL_WRS_CHR,CHORZELE,Warsaw,Poland,jews_present,1700,17XX,A small J. settlement existed in the 18th cent.,Congress Poland,,GLC_PRU,20.9,53.26666667
901,POL_OST_CHR,CHRISTBURG,East Prussia,Germany,POP,1722,1722,Numbering 124 in 1722,Congress Poland,,GLC_PRU,19.35,53.93333333
902,KV_UMN_KHRY,CHRISTIANOVKA,Kiev,Ukraine,jews_present,1700,17XX,A small number of Jews were present in the 18th cent.,Russian Empire,1610Kr1,SHTETLS,29.96666667,48.83333333
904,WGLC_LBL_CHR,CHRZANOW,Lublin,Poland,jews_arrived,1875,18LX,The Jews settled in the late 19th cent.,West Galicia,,GLC_PRU,22.6004065,50.7716696
907,VLH_ZHT_CHDN,CHUDNOV,Volhinia,Ukraine,jews_arrived,1575,15LX,Jews settled in the late 16th cent.,Russian Empire,0801Cd1,SHTETLS,28.11666667,50.05
910,CHR_NVZ_CHRV,CHUROVICHI,Chernigov,Russia,jews_arrived,1850,18MX,Jews probably settled in the mid-19th cent.,Russian Empire,4810Cr1,SHTETLS,32,52.16666667
912,GLC_LWW_CHY,CHYROW,Lwow,Poland,jews_present,1515,15EX,Jews were apparently among the founders of the town in the first half of the 16th cent.,Galicia,,GLC_PRU,22.85,49.53333333
917,GRD_BLS_CCHN,CIECHANOWIEC,Grodno,Poland,community_present,1600,16XX,A synagogue and three battei midrash were built in the 17th c,Russian Empire,1104Ts1,SHTETLS,22.51666667,52.66666667
918,POL_WRS_CCH,CIECHOCINEK,Warsaw,Poland,jews_arrived,1875,18LX,The first Jews apparently arrived in the late 19th cent.,Congress Poland,,GLC_PRU,18.8,52.86666667
919,WGLC_KLC_CPL,CIEPIELOW,Kielce,Poland,community_present,1827,1827,A J. community of 285 existed in 1827,West Galicia,,GLC_PRU,21.56666667,51.25
920,GLC_LWW_CPL,CIEPLICE,Lwow,Poland,POP,1921,1921,The J. pop. in 1921 was 107,Galicia,,GLC_PRU,22.63333333,50.25
921,GLC_LWW_CSZ,CIESZANOW,Lwow,Poland,jews_arrived,1615,16EX,Jews settled in the early 17th cent.,Galicia,,GLC_PRU,23.13333333,50.23333333
923,GLC_KRK_CZK,CIEZKOWICE,Cracow,Poland,community_founded,1875,18LX,The community��� became independent in the late 19th,Galicia,,GLC_PRU,20.96666667,49.78333333
926,BSS_BND_CMSL,CIMISLIA,Bessarabia,Rumania,community_present,1875,18LX,A J. community developed in the late 19th���,Russian Empire,0303Cm1,SHTETLS,28.78333333,46.51666667
931,GLC_LWW_CSN,CISNA,Lwow,Poland,POP,1939,1939,Jews numbered 150 in 1939,Galicia,,GLC_PRU,22.33333333,49.21666667
938,WGLC_KLC_CML,CMIELOW,Kielce,Poland,jews_arrived,1650,16MX,Jews settled in the mid-17th cent.,West Galicia,,GLC_PRU,21.51666667,50.88333333
964,GLC_KRK_CRC,CRACOW,Cracow,Poland,jews_present,1315,13EX,A permanent J. settlement is known from the early 14th cent.,Galicia,,GLC_PRU,19.91666667,50.08333333
993,KV_LPV_TSBL,CYBULEV,Kiev,Ukraine,jews_present,1776,1776,Ten Jews were there in 1776,Russian Empire,1606Ts1,SHTETLS,29.85,49.06666667
994,WGLC_LBL_CYC,CYCOW,Lublin,Poland,POP,1921,1921,The J. pop. was 181 in 1921,West Galicia,,GLC_PRU,23.15,51.3
995,GLC_TRN_CYG,CYGANY,Tarnopol,Poland,POP,1921,1921,The J. pop. in 1921 was 111,Galicia,,GLC_PRU,26.1,48.86666667
998,GRD_BRS_CHRN,CZARNAWCZYCE,Grodno,Poland,POP,1921,1921,The J. pop. in 1921 was 428 (total 749).,Russian Empire,1102Cr1,SHTETLS,23.73333333,52.21666667
999,PRU_PZN_CZR,CZARNKOW,Poznan,Poland,first_mention,1600,16XX,Jews are first mentioned in the 17th cent.,Posen,,GLC_PRU,16.56666667,52.9
1000,GLC_KRK_CZR,CZARNY DUNAJEC,Cracow,Poland,jews_arrived,1775,17LX,Jews began to settle in the late 18th cent.,Galicia,,GLC_PRU,19.86666667,49.43333333
1001,VLH_LTS_STRY,CZARTORYSK,Volhinia,Poland,jews_present,1577,1577,Jews were living there by 1577,Russian Empire,0807Cr1,SHTETLS,25.88333333,51.21666667
1002,GLC_KRK_CZC,CZCHOW,Cracow,Poland,community_founded,1875,18LX,The community became organized in the late 19th cent.,Galicia,,GLC_PRU,20.68333333,49.83333333
1004,POL_KLC_CZL,CZELADZ,Kielce,Poland,jews_arrived,1875,18LX,Jews settled in the late 19th cent.,Congress Poland,,GLC_PRU,19.06666667,50.31666667
